Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,4.31034482758621,3.50109409190372,3.67170626349892,3,3.26295585412668,3.36448598130841,3.16901408450704,3.60205831903945,3.73983739837398,3.63349131121643,5.83333333333333,5.18134715025907,4.2962962962963,4.23728813559322,6.42054574638844,5.09193776520509,4.95049504950495,5.1660516605166,9.68858131487889,12.7027027027027,12.0936280884265,13.953488372093,16.2764771460424,13.8810198300283,14.2602495543672,14.8086522462562,14.2961342086069,7.63358778625954,7.36968244457759,7.16630196936543,7.1228266965788,5.94059405940594,5.82293523469994,7.20720720720721,6.98614318706697,7.73391022174148,8.1445523193096,8.44017094017094,8.59630032644178,7.82472613458529,7.11340206185567,7.0210631895687,7.26256983240223,7.58047767393562,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,5.15759312320917,5.68181818181818,5.03778337531486,13.0019120458891,13.3220910623946,14.4314868804665,12.6081582200247,11.3636363636364,9.27835051546392,8.55769230769231,7.79661016949152,8.46023688663283,8.11541929666366,8.31842576028623,9.09090909090909,10.831234256927,10.3270223752151,11.2286411716843,13.0615640599002,9.53453453453453,9.34579439252336,9.17678812415655,9.68660968660969,9.79865771812081,9.88615937687238,9.375,9.44689182574645,9.6078431372549,11.2590799031477,10.6453392167678,10.5809128630705,10.7070707070707,11.3323124042879,10.6258442143179,10.3260869565217,10.1494885916601,10.2721349175929,10.7839388145315,10.1147028154327,9.42277691107644,9.59196102314251,9.82743492249196,9.59018678561472,9.19184095016783,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,17.1656686626747,18.3311140701287,18.6080231996133,17.8479931682323,16.9730152522487,16.7895442359249,15.723663644889,16.0898603521554,15.767749036874,14.4365332678615,13.7524136451405,13.9849026618991,13.9101083673832,13.6010362694301,13.5453840186191,14.1921729861428,13.8155106653482,13.3694294044148,13.1731784582893,12.5273030964924,12.0031076006733,11.3525665043087,9.88393402565669,11.7226125422847,11.6472749540723,11.2233054781801,11.4586692464796,11.6236350648025,10.1055512118843,10.9116437669241,10.002693723624,10.211298735744,9.77686935786067,9.43646581330003,8.34601023371594,8.13120357588904,8.2783076546833,8.32309043020193,8.75422805710027,8.6734693877551,8.48664038545773,8.18849384542237,8.35143477763805,8.43769838979627,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,10,9.21052631578947,7.73809523809524,5.91715976331361,5.72916666666667,6.15384615384615,6.96517412935323,7.42574257425743,8.76288659793815,9.375,8.66666666666667,8.78378378378378,8.05369127516778,7.89473684210526,8.53658536585366,9.87654320987654,7.5,7.17703349282297,7.84313725490196,8.05687203791469,6.49819494584837,6.30914826498423,6.76056338028169,6.11246943765281,6.78336980306346,7.03517587939699,8.62422997946612,8.82917466410749,8.33333333333333,8.51063829787234,8.34845735027223,7.41410488245931,8.79864636209814,8.60033726812816,8,9.20245398773006,7.22543352601156,8.63192182410424,9.0311986863711,10.3092783505155,8.6522462562396,10.2990033222591,12.0418848167539,11.9047619047619,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.81818181818182,7.93650793650794,8.45070422535211,10.2564102564103,10.5882352941176,11.25,13.5593220338983,14.2857142857143,14.7540983606557,13.4328358208955,13.6363636363636,13.4328358208955,13.6363636363636,13.7931034482759,16,16.3265306122449,16.2790697674419,13.3333333333333,12.5,11.7647058823529,10.9090909090909,10.9090909090909,10.7142857142857,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.11453989435641,4.48499845344881,2.95234078447912,3.02696752889378,3.28984685195689,3.38345864661654,3.95981087470449,3.87878787878788,3.51758793969849,3.22147651006711,3.44589937973811,3.60721442885772,3.15717227179135,3.07971014492754,3.12876052948255,3.0321046373365,2.83322601416613,2.01654601861427,2.19594594594595,2.37127371273713,1.93029490616622,2.25861095426313,2.61557177615572,2.22693531283139,2.51141552511416,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,3.05343511450382,4.13223140495868,4.61538461538461,3.78787878787879,3.38983050847458,4.23728813559322,5.12820512820513,5.6,3.78787878787879,5.92592592592593,4.02684563758389,5.92592592592593,8.27586206896552,7.40740740740741,6.47482014388489,6.70731707317073,6.98924731182796,7.2538860103627,6.89655172413793,5.52995391705069,5.88235294117647,17.2661870503597,18.8888888888889,18.8405797101449,19.3965517241379,20.4633204633205,21.0909090909091,18.8356164383562,17.8082191780822,17.5,19.0594059405941,18.7648456057007,24.2888402625821,20,17.5946547884187,17.5,17.2541743970315,16.3543441226576,15.5258764607679,14.7651006711409,12.6637554585153,13.4800550206327,11.4117647058824,10.9529025191676,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Finland,FIN,15.2005629838142,21.0191082802548,26.0842237586424,25.6004366812227,24.0518482957273,27.0553691275168,28.1578947368421,28.5139092240117,29.1343669250646,24.903368304804,25.3731343283582,25.3012048192771,23.2851571461344,22.8762262575663,19.2803801765105,21.9153271451211,19.3689224052391,21.2757448510298,20.0842182350787,20.2772643253235,17.8304466727438,18.2736657149132,16.6326299069662,15.8722704860296,13.5411925352754,12.9894344313238,13.6870355078448,13.6285221391604,13.9137193937038,12.3324917459701,12.1330360460795,12.4106324472961,12.8789341571732,10.5501130369254,10.0083963056255,10.8797127468582,9.58661733955284,9.32668329177057,10.1056338028169,8.74843777896804,6.45279560036664,6.16427036853413,5.80563066645459,5.01827382625808,5.17601431980907,6.05839416058394,4.97737556561086,4.91369926916498,4.47227191413238,4.8411214953271,4.60792239288601,4.13299044819985,4.92206726825267,4.25445705024311,4.53038674033149,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,France,FRA,24.1620584584133,23.9261121434036,26.1103996764845,29.2710161110225,25.6462072085658,25.9594364828759,25.2806051846613,25.6184620764008,25.8040074086547,24.8611478444856,24.1221935958778,26.3675243968715,28.8782489740082,29.8572302241718,26.9583890264478,27.3176498404067,25.3202566373593,25.609538667261,27.2373540856031,25.2529510961214,24.2077967740518,26.0644178561777,25.0686795553159,26.3415547589749,27.3610227178395,28.1887972704009,30.055924808948,29.1308500477555,26.8196131354026,25.2720815671898,24.7756874095514,25.7192252627029,25.8268374164811,26.3276803004518,25.1199380196073,24.5036968038656,25.8785231351381,24.9544055625214,24.4454589397927,25.2312477830227,23.5002057330956,24.6087806998479,23.2477924944812,24.1803612657884,25.1578804716086,24.391231574969,23.6943451638822,22.0058946891118,24.0390674228103,25.7520770222849,24.7912255939779,22.5769044934772,24.2765479627847,24.7248762337212,23.4003080369644,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,0,0,6.55737704918033,8.92857142857143,7.89473684210526,5.12820512820513,4.54545454545454,3.44827586206897,3.7593984962406,4.65116279069767,3.7037037037037,17.0454545454545,14.2857142857143,20.5298013245033,19.0476190476191,18.2432432432432,17.96875,18.0555555555556,9.73451327433628,13.1868131868132,12.1495327102804,11.7117117117117,10.8333333333333,13.7931034482759,12.9770992366412,12.0567375886525,11.8421052631579,10.4938271604938,11.1842105263158,10.2739726027397,10.1351351351351,12.3188405797101,11.5107913669065,11.1888111888112,9.82658959537572,9.44444444444444,10.3092783505155,9.5,9.22330097087379,10.5263157894737,9.36454849498328,9.46372239747634,9.43952802359882,8.88252148997135,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.1875746714456,15.2549019607843,20.392749244713,26.4871634314339,17.5,5.7810578105781,7.89889415481833,15.1459854014599,20.3665987780041,19.8630136986301,24.8380129589633,19.2307692307692,16.6666666666667,16.5562913907285,17.5,17.487684729064,15.0442477876106,13.5779816513761,18.6295503211991,17.2022684310019,19.0380761523046,17.8151260504202,20.4236006051437,18.8340807174888,21.7616580310881,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Germany,DEU,17.4040260004815,18.295872272719,20.059926641525,21.8421731004705,20.6407662641462,20.5512329798582,21.2996101489103,21.4024764799069,21.4731432766426,22.7235012024133,24.8105674827881,23.4995246322289,23.0177113076816,23.0263345466295,21.1735464691262,21.5460475627921,21.8742106592574,21.5685307233908,21.370105239141,21.4511844547142,19.591365643809,18.4846576259177,18.0228144683121,17.2031667673778,21.6584170841658,23.0713332935157,23.9253023052638,23.548755789938,21.76662524876,19.3746053761994,20.9769534282706,21.2618757081844,20.4905613087711,21.570943621267,20.4825306673495,20.7251164365173,22.4494166713634,21.5602339181287,20.8073104213646,20.1759444437628,19.8141309699655,21.2910518657479,20.1635676825467,21.0479508795868,20.2614379084967,20.2857288118359,21.0384735689709,16.8735818053781,19.7995537038709,19.7956435423637,19.9428097039019,17.8487918939984,18.520905502296,19.4171706857278,17.6725151050092,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,15.1832460732984,15.9203980099502,16.3461538461538,16.5137614678899,15.5844155844156,15.7446808510638,16.7330677290837,19.3675889328063,20.814479638009,14.6118721461187,18.0811808118081,19.4805194805195,14.6666666666667,17.1270718232044,20.0956937799043,17.9372197309417,20.2586206896552,19.2468619246862,18.5606060606061,17.3228346456693,13.1578947368421,12.3134328358209,12.1323529411765,12.9251700680272,13.0841121495327,13.6752136752137,14.1666666666667,10.4395604395604,10.0682593856655,5.42168674698795,7.66423357664234,4.78325859491779,7.8003120124805,8.78378378378378,7.34375,5.67741935483871,7.62812872467223,10.9536082474227,9.08108108108108,6.60287081339713,6.74676524953789,6.42129992169146,5.34798534798535,5.94965675057208,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Greece,GRC,18.9890710382514,17.9302045728038,18.5968819599109,18.6915887850467,15.6277436347673,13.8823529411765,10.1186322400558,10.9640831758034,10.8060747663551,11.5564809994794,12.7917833800187,12.609736632083,11.8175535590878,11.4768683274021,10.8493490390577,10.733137829912,9.60597476178213,8.30845771144278,10.196905766526,8.33147694364001,7.14759902633326,6.9621670024625,8.5509138381201,6.81586978636826,6.72566371681416,6.84278114107503,6.39941154836337,7.38512949039265,7.06342991386061,7.81976744186047,7.38197424892704,7.56949394155381,7.14483139856274,7.07168557985054,6.98524434817923,7.08218999085326,9.49888787125474,9.72868217054263,9.75368238643396,9.48445979279724,9.42259604455558,10.0998890122087,10.4162054460925,11.8104366347178,11.4817190506735,11.8895074046844,11.7578332448221,10.3103307472438,10.4978813559322,9.5887373905332,9.3382881802925,12.0481927710843,9.68328141225337,6.4595732326898,6.66363084395871,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,7.96460176991151,8.03212851405623,7.98479087452472,7.38007380073801,7.64119601328904,7.58620689655172,7.18562874251497,6.93333333333333,6.65083135391924,8.07600950118765,10.4683195592287,11.2852664576802,13.0909090909091,11.9741100323625,11.6352201257862,15.948275862069,12.5,12.4137931034483,14.4736842105263,14.6417445482866,14.0762463343108,12.5592417061611,11.6630669546436,11.3821138211382,10.9215017064846,11.7132867132867,11.8333333333333,9.81675392670157,11.4513981358189,10.2564102564103,10.1223581757508,9.32642487046632,6.63900414937759,6.73828125,5.27306967984934,5.45625587958608,5.231037489102,5.95121951219512,4.986642920748,5.81395348837209,6.20229007633588,7.17658168083097,6.54664484451719,4.77075588599752,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
